feature_path,primary_label,y
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\38qCLa1-WKU_550.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\38r0gtn_weQ_450.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\38r9S6zajBo_210.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\38rDJIJuNmQ_40.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\38sPzxe9pi0_0.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\38sinfw97zE_90.npy,animal,0
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\38slQ-v--yw_10.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\38smaojkmss_30.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\38tAnhRq23Q_430.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\38tL9m68SZ0_0.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\38tadqPn09Y_30.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\38u6r0aaw6Q_8.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\38u8LYLkO8k_30.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\38vQIIwQogw_10.npy,outdoor_nature,4
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\38wMsb-eM-g_380.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\38wrkH-y6XA_30.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\38xRreh_1cA_280.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\38yMZnUptzg_30.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\38ycr9fziKI_450.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39-C1cH6nCg_240.npy,outdoor_nature,4
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\390HkgLSMTw_30.npy,vehicle_water,6
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\390nl_gmFtg_30.npy,animal,0
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39297-WVXUw_50.npy,water,7
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\392Tx7echus_250.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\392eT0Qih18_30.npy,water,7
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3933WgqPQoM_30.npy,outdoor_nature,4
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\394DKTwSEmo_120.npy,water,7
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\394OPXMyTPE_560.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\398Kmyu7HpU_0.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\398k4u29G6Y_30.npy,water,7
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39AzdbHbcGc_30.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39Cb7jSwozE_0.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39EoNDadcj8_40.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39G1ykQu3YI_90.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39GTAZxRMOg_20.npy,water,7
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39Hip1xtDpg_30.npy,water,7
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39IDY6ff1V4_30.npy,water,7
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39JZfHSkRms_30.npy,animal,0
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39LXaJ_isqM_30.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39MOrj8AQt4_150.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39NUSuhxsN4_30.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39Ngea0pr_A_10.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39PfIe5CrPU_30.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39QavURLpgg_30.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39R-FopJW4g_30.npy,animal,0
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39StP6iRm1g_370.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39TSxaQNm3E_140.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39UPHWHrQRw_120.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39V4S1qhA8k_0.npy,outdoor_nature,4
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39V6bvMZGXQ_30.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39VKmptQDvI_26.npy,water,7
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39VNRpBLrKE_130.npy,water,7
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39W5NQ_NphM_80.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39XXkjyxeJI_30.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39YN4RY_Y5g_26.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39Yd0IQTy2U_0.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39Yzm5M-h5I_170.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39Zy_xwuZ2U_10.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39_2YY1-kHE_110.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39aTcmcFZ1c_30.npy,outdoor_nature,4
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39apLjak6NU_30.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39arCHMcmyM_8.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39bUi9FPB6U_80.npy,animal,0
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39cekThYeuI_80.npy,outdoor_nature,4
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39dMIojveVM_11.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39duPP49ILo_30.npy,animal,0
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39ep8nv7UTM_160.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39evVp_9M2A_5.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39gGBbk2Tfk_180.npy,animal,0
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39gWYxuCWag_310.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39ifgRrm-yY_9.npy,water,7
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39ipLm1q2gM_30.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39k0uqYQhLI_30.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39lKBjvjYb0_0.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39lhrblviZ4_60.npy,water,7
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39n4wow8fWE_250.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39o0LIAd3qo_80.npy,other_ambient,3
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39o_oS3842c_30.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39p4Ux87lng_20.npy,outdoor_nature,4
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39r4QSnGa9g_110.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39s9XbvBXA8_12.npy,water,7
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39tNY4uLLr4_30.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39tn3BTjfXA_190.npy,other_ambient,3
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39u5JceuARw_0.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39vR4yap6so_40.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39va0tCdod0_10.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39whXFXCxR4_330.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39xTVljPbDo_30.npy,water,7
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39xfeshfcdo_30.npy,animal,0
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39y4pvG44hA_30.npy,vehicle_water,6
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39yB9R5FITY_120.npy,crowd,1
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39yztEHP5-Q_30.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39zGtMRu56k_90.npy,outdoor_nature,4
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\39zzyy6V_SY_10.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3A-H3bA5c9A_20.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3A-zSzv685k_30.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3A02lEzrvb0_30.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3A0CT82TmYs_30.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3A0S8_-T2s8_120.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3A156hCJXoU_30.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3A27YuNQGoo_200.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3A2E_eBr2JA_30.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3A3BaKszW5A_10.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3A45hfidemo_30.npy,outdoor_nature,4
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3A55CHymIu8_30.npy,water,7
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3A5AoL6DDvo_30.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3A5waiyYr2A_230.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3A6g12wWNIs_50.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3A8ZVnTaRLg_30.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3A8n9M3sR0I_30.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3A8tWFBIom0_430.npy,outdoor_nature,4
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3A8vZPH2Wx8_100.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3A9GNGLFBX0_30.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3A9MjSamcUQ_30.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3A9PhuDzCG4_130.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3AA4ZIQMOk4_540.npy,water,7
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3AA8kUxFo_U_30.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3AACKwBrq0Y_30.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3AB13RUfTYo_30.npy,vehicle_water,6
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3ABRRtF1TZc_22.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3ABXobnlvoY_270.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3ACjUf9QpAQ_30.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3AE9zxnZ2OI_17.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3AFOSbO2wX8_160.npy,animal,0
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3AGas3ggAQ8_290.npy,outdoor_nature,4
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3AH9cq2fqPQ_30.npy,animal,0
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3AHsVu1j0Fc_270.npy,animal,0
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3AIUtE-sl40_30.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3AJaHpxG-bw_30.npy,outdoor_nature,4
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3AKBbGLfv8Y_290.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3AKT7MkCXK4_30.npy,vehicle_water,6
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3AKjh7Ae0bQ_50.npy,indoor,2
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3AMNmkWFNVA_90.npy,vehicle_ground,5
C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\environment\processed\features\3ANjNOYqEn4_20.npy,vehicle_ground,5
