ytid,label_names,label_ids,feature_path
214344,"['Domestic sounds, home sounds', 'Drip', 'Liquid', 'Mechanical sounds', 'Nature sounds', 'Pour', 'Sink (filling or washing)', 'Trickle, dribble', 'Water tap, faucet']","[63, 68, 112, 119, 127, 135, 158, 186, 196]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214344.npy
214356,"['Chink, clink', 'Dishes, pots, pans', 'Domestic sounds, home sounds', 'Glass', 'Impact sounds', 'Mechanical sounds', 'Other Event']","[36, 60, 63, 88, 106, 119, 130]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214356.npy
214357,"['Cutlery, silverware', 'Domestic sounds, home sounds', 'Drawer open or close', 'Mechanical sounds']","[58, 63, 66, 119]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214357.npy
214359,"['Cutlery, silverware', 'Domestic sounds, home sounds', 'Mechanical sounds', 'Tap', 'Wood']","[58, 63, 119, 174, 204]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214359.npy
214360,"['Crack', 'Crushing', 'Impact sounds']","[47, 55, 106]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214360.npy
214416,"['Keyboard (musical)', 'Music', 'Musical instrument', 'Piano']","[108, 125, 126, 133]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214416.npy
214451,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214451.npy
214456,"['Fire', 'Nature sounds']","[80, 127]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214456.npy
214465,"['Camera', 'Mechanical sounds', 'Mechanisms']","[26, 119, 120]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214465.npy
214504,"['Human sounds', 'Human voice', 'Laughter']","[103, 104, 111]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214504.npy
214510,"['Coin (dropping)', 'Domestic sounds, home sounds', 'Mechanical sounds']","[42, 63, 119]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214510.npy
214516,"['Music', 'Musical instrument', 'Percussion', 'Rattle (instrument)']","[125, 126, 132, 145]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214516.npy
214628,"['Mechanical sounds', 'Tools']","[119, 183]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214628.npy
214629,"['Mechanical sounds', 'Tools']","[119, 183]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214629.npy
214630,"['Human sounds', 'Human voice', 'Laughter']","[103, 104, 111]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214630.npy
214632,"['Camera', 'Mechanical sounds', 'Mechanisms']","[26, 119, 120]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214632.npy
214675,"['Explosion', 'Impact sounds']","[74, 106]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214675.npy
214687,"['Liquid', 'Nature sounds']","[112, 127]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214687.npy
214689,"['Computer keyboard', 'Domestic sounds, home sounds', 'Mechanical sounds', 'Typing']","[43, 63, 119, 190]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214689.npy
214759,"['Animal', 'Animal sounds', 'Cat', 'Domestic animals, pets', 'Meow']","[5, 6, 29, 62, 121]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214759.npy
214847,"['Cutlery, silverware', 'Dishes, pots, pans', 'Domestic sounds, home sounds', 'Mechanical sounds', 'Other Event']","[58, 60, 63, 119, 130]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214847.npy
214848,"['Cutlery, silverware', 'Dishes, pots, pans', 'Domestic sounds, home sounds', 'Mechanical sounds', 'Other Event']","[58, 60, 63, 119, 130]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214848.npy
214849,"['Cutlery, silverware', 'Domestic sounds, home sounds', 'Mechanical sounds']","[58, 63, 119]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214849.npy
214850,"['Cutlery, silverware', 'Dishes, pots, pans', 'Domestic sounds, home sounds', 'Mechanical sounds', 'Other Event']","[58, 60, 63, 119, 130]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214850.npy
214854,"['Crumpling, crinkling', 'Impact sounds']","[54, 106]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214854.npy
214872,"['Domestic sounds, home sounds', 'Door', 'Mechanical sounds', 'Squeak']","[63, 64, 119, 168]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214872.npy
214873,"['Mechanical sounds', 'Squeak']","[119, 168]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214873.npy
214875,"['Mechanical sounds', 'Squeak']","[119, 168]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214875.npy
214877,"['Mechanical sounds', 'Squeak']","[119, 168]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214877.npy
214878,"['Mechanical sounds', 'Squeak']","[119, 168]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214878.npy
214879,"['Mechanical sounds', 'Squeak']","[119, 168]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214879.npy
214885,"['Mechanical sounds', 'Squeak']","[119, 168]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214885.npy
214890,"['Mechanical sounds', 'Squeak']","[119, 168]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214890.npy
214897,"['Domestic sounds, home sounds', 'Mechanical sounds', 'Scissors']","[63, 119, 150]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214897.npy
214988,"['Domestic sounds, home sounds', 'Keys jangling', 'Mechanical sounds']","[63, 109, 119]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214988.npy
214989,"['Applause', 'Chatter', 'Cheering', 'Clapping', 'Crowd', 'Crowd sounds', 'Hands', 'Human group actions', 'Human sounds', 'Human voice', 'Screaming']","[7, 30, 31, 40, 52, 53, 97, 102, 103, 104, 152]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\214989.npy
215017,"['Dishes, pots, pans', 'Domestic sounds, home sounds', 'Mechanical sounds', 'Other Event']","[60, 63, 119, 130]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215017.npy
215019,"['Nature sounds', 'Whoosh, swoosh, swish']","[127, 199]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215019.npy
215021,"['Nature sounds', 'Whoosh, swoosh, swish']","[127, 199]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215021.npy
215035,"['Cutlery, silverware', 'Domestic sounds, home sounds', 'Mechanical sounds']","[58, 63, 119]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215035.npy
215049,"['Animal', 'Animal sounds']","[5, 6]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215049.npy
215133,"['Drum', 'Music', 'Musical instrument', 'Percussion', 'Scratching (performance technique)', 'Snare drum']","[69, 125, 126, 132, 151, 163]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215133.npy
215134,"['Chuckle, chortle', 'Giggle', 'Human sounds', 'Human voice', 'Laughter']","[38, 87, 103, 104, 111]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215134.npy
215137,"['Human sounds', 'Walk, footsteps']","[103, 194]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215137.npy
215156,"['Camera', 'Mechanical sounds', 'Mechanisms']","[26, 119, 120]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215156.npy
215159,"['Music', 'Musical instrument', 'Wind instrument, woodwind instrument']","[125, 126, 203]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215159.npy
215160,"['Impact sounds', 'Nature sounds', 'Thump, thud', 'Whoosh, swoosh, swish']","[106, 127, 177, 199]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215160.npy
215174,"['Animal', 'Animal sounds', 'Cricket', 'Frog', 'Insect', 'Wild animals']","[5, 6, 50, 84, 107, 200]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215174.npy
215175,"['Animal', 'Animal sounds', 'Bird', 'Bird vocalization, bird call, bird song', 'Chirp, tweet', 'Wild animals']","[5, 6, 15, 16, 37, 200]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215175.npy
215178,"['Motor vehicle (road)', 'Nature sounds', 'Rain', 'Stream', 'Traffic noise, roadway noise', 'Vehicle', 'Vehicle sounds', 'Water']","[123, 127, 141, 169, 184, 191, 193, 195]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215178.npy
215189,"['Motor vehicle (road)', 'Vehicle', 'Vehicle sounds']","[123, 191, 193]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215189.npy
215319,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215319.npy
215320,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215320.npy
215321,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215321.npy
215322,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215322.npy
215323,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215323.npy
215324,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215324.npy
215325,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215325.npy
215326,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215326.npy
215327,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215327.npy
215328,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215328.npy
215332,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215332.npy
215333,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215333.npy
215335,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215335.npy
215336,"['Domestic sounds, home sounds', 'Mechanical sounds', 'Writing']","[63, 119, 205]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215336.npy
215339,"['Human sounds', 'Human voice', 'Laughter']","[103, 104, 111]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215339.npy
215352,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215352.npy
215353,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215353.npy
215354,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215354.npy
215355,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215355.npy
215356,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215356.npy
215358,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215358.npy
215359,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215359.npy
215360,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215360.npy
215361,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215361.npy
215363,"['Animal', 'Animal sounds', 'Buzz', 'Insect', 'Mechanical sounds', 'Wild animals']","[5, 6, 25, 107, 119, 200]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215363.npy
215366,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215366.npy
215367,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215367.npy
215368,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215368.npy
215370,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215370.npy
215371,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215371.npy
215380,"['Human sounds', 'Human voice', 'Sigh']","[103, 104, 156]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215380.npy
215447,"['Aircraft', 'Chatter', 'Crowd sounds', 'Engine', 'Human group actions', 'Human sounds', 'Mechanical sounds', 'Vehicle', 'Vehicle sounds']","[3, 30, 53, 72, 102, 103, 119, 191, 193]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215447.npy
215472,"['Impact sounds', 'Thump, thud']","[106, 177]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215472.npy
215473,"['Impact sounds', 'Thump, thud']","[106, 177]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215473.npy
215476,"['Impact sounds', 'Thump, thud']","[106, 177]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215476.npy
2155,"['Animal sounds', 'Hiss', 'Nature sounds', 'Water']","[6, 101, 127, 195]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\2155.npy
215558,"['Brass instrument', 'Music', 'Musical instrument']","[21, 125, 126]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215558.npy
215562,"['Cymbal', 'Music', 'Musical instrument', 'Percussion']","[59, 125, 126, 132]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215562.npy
215572,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215572.npy
215593,"['Explosion', 'Impact sounds']","[74, 106]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215593.npy
215594,"['Boom', 'Explosion', 'Impact sounds']","[19, 74, 106]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\215594.npy
